"","subject","activity","measurement","average"
"3320",8,"walking","tBodyAcc-mean()-Y",-0.0186628865310417
"3321",8,"walking","tBodyAcc-mean()-Z",-0.107252090833333
"3322",8,"walking","tBodyAcc-std()-X",-0.173605736002083
"3323",8,"walking","tBodyAcc-std()-Y",0.380782052708333
"3324",8,"walking","tBodyAcc-std()-Z",-0.1420885318125
"3325",8,"walking","tGravityAcc-mean()-X",0.913586347916667
"3326",8,"walking","tGravityAcc-mean()-Y",-0.217102194583333
"3327",8,"walking","tGravityAcc-mean()-Z",-0.186267836962021
"3328",8,"walking","tGravityAcc-std()-X",-0.974752050208333
"3329",8,"walking","tGravityAcc-std()-Y",-0.956781505625
"3330",8,"walking","tGravityAcc-std()-Z",-0.956640104791667
"3331",8,"walking","tBodyAccJerk-mean()-X",0.0703393490833333
"3332",8,"walking","tBodyAccJerk-mean()-Y",-0.00603947514583333
"3333",8,"walking","tBodyAccJerk-mean()-Z",-0.000673798876875
"3334",8,"walking","tBodyAccJerk-std()-X",-0.2586886278125
"3335",8,"walking","tBodyAccJerk-std()-Y",0.233987544458333
"3336",8,"walking","tBodyAccJerk-std()-Z",-0.383200596479167
"3337",8,"walking","tBodyGyro-mean()-X",0.0235088228254167
"3338",8,"walking","tBodyGyro-mean()-Y",-0.095791790535
"3339",8,"walking","tBodyGyro-mean()-Z",0.0509657915395833
"3340",8,"walking","tBodyGyro-std()-X",-0.1992097184375
"3341",8,"walking","tBodyGyro-std()-Y",-0.2119972775
"3342",8,"walking","tBodyGyro-std()-Z",-0.0754447842395833
"3343",8,"walking","tBodyGyroJerk-mean()-X",-0.135886431360417
"3344",8,"walking","tBodyGyroJerk-mean()-Y",-0.0314880905541667
"3345",8,"walking","tBodyGyroJerk-mean()-Z",-0.0522683965333333
"3346",8,"walking","tBodyGyroJerk-std()-X",-0.2460827504375
"3347",8,"walking","tBodyGyroJerk-std()-Y",-0.428055700208333
"3348",8,"walking","tBodyGyroJerk-std()-Z",-0.388446971666667
"3349",8,"walking","tBodyAccMag-mean()",0.0516786278104167
"3350",8,"walking","tBodyAccMag-std()",-0.1804072826
"3351",8,"walking","tGravityAccMag-mean()",0.0516786278104167
"3352",8,"walking","tGravityAccMag-std()",-0.1804072826
"3353",8,"walking","tBodyAccJerkMag-mean()",-0.0668322430433333
"3354",8,"walking","tBodyAccJerkMag-std()",-0.184571053979167
"3355",8,"walking","tBodyGyroMag-mean()",-0.00310243820125
"3356",8,"walking","tBodyGyroMag-std()",-0.238746703958333
"3357",8,"walking","tBodyGyroJerkMag-mean()",-0.339129269583333
"3358",8,"walking","tBodyGyroJerkMag-std()",-0.502957255416667
"3359",8,"walking","fBodyAcc-mean()-X",-0.247389011875
"3360",8,"walking","fBodyAcc-mean()-Y",0.316982393333333
"3361",8,"walking","fBodyAcc-mean()-Z",-0.238634594791667
"3362",8,"walking","fBodyAcc-std()-X",-0.148386858858333
"3363",8,"walking","fBodyAcc-std()-Y",0.32484493125
"3364",8,"walking","fBodyAcc-std()-Z",-0.158437341970833
"3365",8,"walking","fBodyAcc-meanFreq()-X",-0.380892405770833
"3366",8,"walking","fBodyAcc-meanFreq()-Y",0.00356163764166667
"3367",8,"walking","fBodyAcc-meanFreq()-Z",0.111947205354167
"3368",8,"walking","fBodyAccJerk-mean()-X",-0.311198711041667
"3369",8,"walking","fBodyAccJerk-mean()-Y",0.0796832872416667
"3370",8,"walking","fBodyAccJerk-mean()-Z",-0.361563262083333
"3371",8,"walking","fBodyAccJerk-std()-X",-0.271448185291667
"3372",8,"walking","fBodyAccJerk-std()-Y",0.315883536479167
"3373",8,"walking","fBodyAccJerk-std()-Z",-0.4044825094375
"3374",8,"walking","fBodyAccJerk-meanFreq()-X",-0.345898115416667
"3375",8,"walking","fBodyAccJerk-meanFreq()-Y",-0.4192779011875
"3376",8,"walking","fBodyAccJerk-meanFreq()-Z",-0.2474853992125
"3377",8,"walking","fBodyGyro-mean()-X",-0.102063053808333
"3378",8,"walking","fBodyGyro-mean()-Y",-0.259729692333333
"3379",8,"walking","fBodyGyro-mean()-Z",-0.132902199479167
"3380",8,"walking","fBodyGyro-std()-X",-0.234252005895833
"3381",8,"walking","fBodyGyro-std()-Y",-0.1908057215
"3382",8,"walking","fBodyGyro-std()-Z",-0.1429742348125
"3383",8,"walking","fBodyGyro-meanFreq()-X",-0.176032065666667
"3384",8,"walking","fBodyGyro-meanFreq()-Y",-0.102881607560417
"3385",8,"walking","fBodyGyro-meanFreq()-Z",-0.218800753760417
"3386",8,"walking","fBodyAccMag-mean()",-0.09521728274375
"3387",8,"walking","fBodyAccMag-std()",-0.360818978541667
"3388",8,"walking","fBodyAccMag-meanFreq()",0.204080887916667
"3389",8,"walking","fBodyBodyAccJerkMag-mean()",-0.123834409766667
"3390",8,"walking","fBodyBodyAccJerkMag-std()",-0.276436130125
"3391",8,"walking","fBodyBodyAccJerkMag-meanFreq()",0.176189876266667
"3392",8,"walking","fBodyBodyGyroMag-mean()",-0.301241848645833
"3393",8,"walking","fBodyBodyGyroMag-std()",-0.327459577895833
"3394",8,"walking","fBodyBodyGyroMag-meanFreq()",0.0890005737952083
"3395",8,"walking","fBodyBodyGyroJerkMag-mean()",-0.473026230833333
"3396",8,"walking","fBodyBodyGyroJerkMag-std()",-0.581240190833333
"3397",8,"walking","fBodyBodyGyroJerkMag-meanFreq()",0.294590006666667
"3398",8,"walking upstairs","tBodyAcc-mean()-X",0.258880152048781
"3399",8,"walking upstairs","tBodyAcc-mean()-Y",-0.0282415136341463
"3400",8,"walking upstairs","tBodyAcc-mean()-Z",-0.11512211995122
"3401",8,"walking upstairs","tBodyAcc-std()-X",-0.171712174634146
"3402",8,"walking upstairs","tBodyAcc-std()-Y",0.348768733170732
"3403",8,"walking upstairs","tBodyAcc-std()-Z",0.121187278790244
"3404",8,"walking upstairs","tGravityAcc-mean()-X",0.860368718780488
"3405",8,"walking upstairs","tGravityAcc-mean()-Y",-0.291341491707317
"3406",8,"walking upstairs","tGravityAcc-mean()-Z",-0.192306960631707
"3407",8,"walking upstairs","tGravityAcc-std()-X",-0.926673287804878
"3408",8,"walking upstairs","tGravityAcc-std()-Y",-0.931032068536585
"3409",8,"walking upstairs","tGravityAcc-std()-Z",-0.876168930487805
"3410",8,"walking upstairs","tBodyAccJerk-mean()-X",0.0813816809395122
"3411",8,"walking upstairs","tBodyAccJerk-mean()-Y",0.014120592097561
"3412",8,"walking upstairs","tBodyAccJerk-mean()-Z",-0.0674583919268293
"3413",8,"walking upstairs","tBodyAccJerk-std()-X",-0.186618895268293
"3414",8,"walking upstairs","tBodyAccJerk-std()-Y",-0.0123501104926829
"3415",8,"walking upstairs","tBodyAccJerk-std()-Z",-0.447518179097561
"3416",8,"walking upstairs","tBodyGyro-mean()-X",0.19270447595122
"3417",8,"walking upstairs","tBodyGyro-mean()-Y",-0.204205356087805
"3418",8,"walking upstairs","tBodyGyro-mean()-Z",-0.0724546025804878
"3419",8,"walking upstairs","tBodyGyro-std()-X",-0.367428367219512
"3420",8,"walking upstairs","tBodyGyro-std()-Y",-0.0666980861414634
"3421",8,"walking upstairs","tBodyGyro-std()-Z",0.337526477436585
"3422",8,"walking upstairs","tBodyGyroJerk-mean()-X",-0.15544567414878
"3423",8,"walking upstairs","tBodyGyroJerk-mean()-Y",-0.027919577097561
"3424",8,"walking upstairs","tBodyGyroJerk-mean()-Z",-0.0534090382439024
"3425",8,"walking upstairs","tBodyGyroJerk-std()-X",-0.40507069195122
"3426",8,"walking upstairs","tBodyGyroJerk-std()-Y",-0.424675673414634
"3427",8,"walking upstairs","tBodyGyroJerk-std()-Z",-0.430366658780488
"3428",8,"walking upstairs","tBodyAccMag-mean()",0.121026629195122
"3429",8,"walking upstairs","tBodyAccMag-std()",-0.227200254219512
"3430",8,"walking upstairs","tGravityAccMag-mean()",0.121026629195122
"3431",8,"walking upstairs","tGravityAccMag-std()",-0.227200254219512
"3432",8,"walking upstairs","tBodyAccJerkMag-mean()",-0.141494613465854
"3433",8,"walking upstairs","tBodyAccJerkMag-std()",-0.228296364146341
"3434",8,"walking upstairs","tBodyGyroMag-mean()",0.166447991
"3435",8,"walking upstairs","tBodyGyroMag-std()",-0.109327923829268
"3436",8,"walking upstairs","tBodyGyroJerkMag-mean()",-0.400664014146341
"3437",8,"walking upstairs","tBodyGyroJerkMag-std()",-0.493975031707317
"3438",8,"walking upstairs","fBodyAcc-mean()-X",-0.166411065387805
"3439",8,"walking upstairs","fBodyAcc-mean()-Y",0.263431399878049
"3440",8,"walking upstairs","fBodyAcc-mean()-Z",-0.0729496941121951
"3441",8,"walking upstairs","fBodyAcc-std()-X",-0.175284990170732
"3442",8,"walking upstairs","fBodyAcc-std()-Y",0.30540146
"3443",8,"walking upstairs","fBodyAcc-std()-Z",0.133766193578049
"3444",8,"walking upstairs","fBodyAcc-meanFreq()-X",-0.290117827804878
"3445",8,"walking upstairs","fBodyAcc-meanFreq()-Y",-0.100254405917073
"3446",8,"walking upstairs","fBodyAcc-meanFreq()-Z",-0.191852656439024
"3447",8,"walking upstairs","fBodyAccJerk-mean()-X",-0.200277249165854
"3448",8,"walking upstairs","fBodyAccJerk-mean()-Y",-0.0257952590634146
"3449",8,"walking upstairs","fBodyAccJerk-mean()-Z",-0.386655803658537
"3450",8,"walking upstairs","fBodyAccJerk-std()-X",-0.24733661795122
"3451",8,"walking upstairs","fBodyAccJerk-std()-Y",-0.0700821464439024
"3452",8,"walking upstairs","fBodyAccJerk-std()-Z",-0.508248316829268
"3453",8,"walking upstairs","fBodyAccJerk-meanFreq()-X",-0.115989564712683
"3454",8,"walking upstairs","fBodyAccJerk-meanFreq()-Y",-0.344029932341463
"3455",8,"walking upstairs","fBodyAccJerk-meanFreq()-Z",-0.368783012195122
"3456",8,"walking upstairs","fBodyGyro-mean()-X",-0.240260761682927
"3457",8,"walking upstairs","fBodyGyro-mean()-Y",-0.113162144460976
"3458",8,"walking upstairs","fBodyGyro-mean()-Z",0.16597418695122
"3459",8,"walking upstairs","fBodyGyro-std()-X",-0.409955580780488
"3460",8,"walking upstairs","fBodyGyro-std()-Y",-0.0478802512585366
"3461",8,"walking upstairs","fBodyGyro-std()-Z",0.263202878429268
"3462",8,"walking upstairs","fBodyGyro-meanFreq()-X",-0.221044979219512
"3463",8,"walking upstairs","fBodyGyro-meanFreq()-Y",-0.184403755490244
"3464",8,"walking upstairs","fBodyGyro-meanFreq()-Z",-0.296234666504878
"3465",8,"walking upstairs","fBodyAccMag-mean()",-0.13026451905122
"3466",8,"walking upstairs","fBodyAccMag-std()",-0.409282851707317
"3467",8,"walking upstairs","fBodyAccMag-meanFreq()",0.207071289558293
"3468",8,"walking upstairs","fBodyBodyAccJerkMag-mean()",-0.131850567460976
"3469",8,"walking upstairs","fBodyBodyAccJerkMag-std()",-0.379266499780488
"3470",8,"walking upstairs","fBodyBodyAccJerkMag-meanFreq()",0.27454925895122
"3471",8,"walking upstairs","fBodyBodyGyroMag-mean()",-0.229610952609756
"3472",8,"walking upstairs","fBodyBodyGyroMag-std()",-0.183325647134146
"3473",8,"walking upstairs","fBodyBodyGyroMag-meanFreq()",-0.128115003341463
"3474",8,"walking upstairs","fBodyBodyGyroJerkMag-mean()",-0.46327057804878
"3475",8,"walking upstairs","fBodyBodyGyroJerkMag-std()",-0.575733290731707
"3476",8,"walking upstairs","fBodyBodyGyroJerkMag-meanFreq()",0.251663318243902
"3477",8,"walking downstairs","tBodyAcc-mean()-X",0.283484089210526
"3478",8,"walking downstairs","tBodyAcc-mean()-Y",-0.0211058674973684
"3479",8,"walking downstairs","tBodyAcc-mean()-Z",-0.107598135394737
"3480",8,"walking downstairs","tBodyAcc-std()-X",0.0241393473736842
"3481",8,"walking downstairs","tBodyAcc-std()-Y",0.343826273105263
"3482",8,"walking downstairs","tBodyAcc-std()-Z",0.1337170395
"3483",8,"walking downstairs","tGravityAcc-mean()-X",0.914023498421053
"3484",8,"walking downstairs","tGravityAcc-mean()-Y",-0.187610243421053
"3485",8,"walking downstairs","tGravityAcc-mean()-Z",-0.141817934963684
"3486",8,"walking downstairs","tGravityAcc-std()-X",-0.945766561578947
"3487",8,"walking downstairs","tGravityAcc-std()-Y",-0.941580934473684
"3488",8,"walking downstairs","tGravityAcc-std()-Z",-0.897190012631579
"3489",8,"walking downstairs","tBodyAccJerk-mean()-X",0.118938088342105
"3490",8,"walking downstairs","tBodyAccJerk-mean()-Y",-0.0380193846210526
"3491",8,"walking downstairs","tBodyAccJerk-mean()-Z",-0.0394356157631579
"3492",8,"walking downstairs","tBodyAccJerk-std()-X",0.250143724521053
"3493",8,"walking downstairs","tBodyAccJerk-std()-Y",0.288140718789474
"3494",8,"walking downstairs","tBodyAccJerk-std()-Z",-0.0135136269
"3495",8,"walking downstairs","tBodyGyro-mean()-X",-0.121189625973684
"3496",8,"walking downstairs","tBodyGyro-mean()-Y",-0.0500760173342105
"3497",8,"walking downstairs","tBodyGyro-mean()-Z",0.114143855152368
"3498",8,"walking downstairs","tBodyGyro-std()-X",-0.258430885531579
"3499",8,"walking downstairs","tBodyGyro-std()-Y",0.0243131207736842
"3500",8,"walking downstairs","tBodyGyro-std()-Z",-0.129565242710526
"3501",8,"walking downstairs","tBodyGyroJerk-mean()-X",-0.0349283489710526
"3502",8,"walking downstairs","tBodyGyroJerk-mean()-Y",-0.0534969692794737
"3503",8,"walking downstairs","tBodyGyroJerk-mean()-Z",-0.0867903297078947
"3504",8,"walking downstairs","tBodyGyroJerk-std()-X",-0.267887897328947
"3505",8,"walking downstairs","tBodyGyroJerk-std()-Y",-0.0704526510842105
"3506",8,"walking downstairs","tBodyGyroJerk-std()-Z",-0.1896044435
"3507",8,"walking downstairs","tBodyAccMag-mean()",0.176599311818421
"3508",8,"walking downstairs","tBodyAccMag-std()",0.131337867236842
"3509",8,"walking downstairs","tGravityAccMag-mean()",0.176599311818421
"3510",8,"walking downstairs","tGravityAccMag-std()",0.131337867236842
"3511",8,"walking downstairs","tBodyAccJerkMag-mean()",0.262628490268421
"3512",8,"walking downstairs","tBodyAccJerkMag-std()",0.2534082561
"3513",8,"walking downstairs","tBodyGyroMag-mean()",0.0993429744078947
"3514",8,"walking downstairs","tBodyGyroMag-std()",-0.0466291872078947
"3515",8,"walking downstairs","tBodyGyroJerkMag-mean()",-0.126189142894737
"3516",8,"walking downstairs","tBodyGyroJerkMag-std()",-0.157484866842105
"3517",8,"walking downstairs","fBodyAcc-mean()-X",0.136590199860526
"3518",8,"walking downstairs","fBodyAcc-mean()-Y",0.388412779763158
"3519",8,"walking downstairs","fBodyAcc-mean()-Z",0.159589756534211
"3520",8,"walking downstairs","fBodyAcc-std()-X",-0.0260463260078947
"3521",8,"walking downstairs","fBodyAcc-std()-Y",0.232184078052632
"3522",8,"walking downstairs","fBodyAcc-std()-Z",0.0214914840105263
"3523",8,"walking downstairs","fBodyAcc-meanFreq()-X",-0.200757851
"3524",8,"walking downstairs","fBodyAcc-meanFreq()-Y",0.0511555478315789
"3525",8,"walking downstairs","fBodyAcc-meanFreq()-Z",0.223078489563158
"3526",8,"walking downstairs","fBodyAccJerk-mean()-X",0.214841402815789
"3527",8,"walking downstairs","fBodyAccJerk-mean()-Y",0.220639687868421
"3528",8,"walking downstairs","fBodyAccJerk-mean()-Z",0.0586096890447368
"3529",8,"walking downstairs","fBodyAccJerk-std()-X",0.172658982065789
"3530",8,"walking downstairs","fBodyAccJerk-std()-Y",0.273943791773684
"3531",8,"walking downstairs","fBodyAccJerk-std()-Z",-0.0846674186842105
"3532",8,"walking downstairs","fBodyAccJerk-meanFreq()-X",-0.170997897197368
"3533",8,"walking downstairs","fBodyAccJerk-meanFreq()-Y",-0.337650965236842
"3534",8,"walking downstairs","fBodyAccJerk-meanFreq()-Z",-0.180391338523684
"3535",8,"walking downstairs","fBodyGyro-mean()-X",-0.130740445236842
"3536",8,"walking downstairs","fBodyGyro-mean()-Y",0.116090879026316
"3537",8,"walking downstairs","fBodyGyro-mean()-Z",0.0277498065176316
"3538",8,"walking downstairs","fBodyGyro-std()-X",-0.302735102631579
"3539",8,"walking downstairs","fBodyGyro-std()-Y",-0.0461356322868421
"3540",8,"walking downstairs","fBodyGyro-std()-Z",-0.268253406210526
"3541",8,"walking downstairs","fBodyGyro-meanFreq()-X",-0.177172958760526
"3542",8,"walking downstairs","fBodyGyro-meanFreq()-Y",0.0716794237631579
"3543",8,"walking downstairs","fBodyGyro-meanFreq()-Z",-0.00513040190789474
"3544",8,"walking downstairs","fBodyAccMag-mean()",0.301626757315789
"3545",8,"walking downstairs","fBodyAccMag-std()",-0.156141093578947
"3546",8,"walking downstairs","fBodyAccMag-meanFreq()",0.229144569581579
"3547",8,"walking downstairs","fBodyBodyAccJerkMag-mean()",0.331528459921053
"3548",8,"walking downstairs","fBodyBodyAccJerkMag-std()",0.134734731236842
"3549",8,"walking downstairs","fBodyBodyAccJerkMag-meanFreq()",0.181422535965789
"3550",8,"walking downstairs","fBodyBodyGyroMag-mean()",-0.00036272967368421
"3551",8,"walking downstairs","fBodyBodyGyroMag-std()",-0.255590314210526
"3552",8,"walking downstairs","fBodyBodyGyroMag-meanFreq()",0.267675982868421
"3553",8,"walking downstairs","fBodyBodyGyroJerkMag-mean()",-0.125179586744737
"3554",8,"walking downstairs","fBodyBodyGyroJerkMag-std()",-0.26298447
"3555",8,"walking downstairs","fBodyBodyGyroJerkMag-meanFreq()",0.242843618736842
"3556",8,"sitting","tBodyAcc-mean()-X",0.267491472934783
"3557",8,"sitting","tBodyAcc-mean()-Y",-0.00672550621304348
"3558",8,"sitting","tBodyAcc-mean()-Z",-0.104461049130435
"3559",8,"sitting","tBodyAcc-std()-X",-0.979026152391304
"3560",8,"sitting","tBodyAcc-std()-Y",-0.927331997021739
"3561",8,"sitting","tBodyAcc-std()-Z",-0.939553030217391
"3562",8,"sitting","tGravityAcc-mean()-X",0.832453878043478
"3563",8,"sitting","tGravityAcc-mean()-Y",0.240095117065217
"3564",8,"sitting","tGravityAcc-mean()-Z",0.263895185521739
"3565",8,"sitting","tGravityAcc-std()-X",-0.966757967173913
"3566",8,"sitting","tGravityAcc-std()-Y",-0.937462301369565
"3567",8,"sitting","tGravityAcc-std()-Z",-0.935475331521739
"3568",8,"sitting","tBodyAccJerk-mean()-X",0.0786713761086957
"3569",8,"sitting","tBodyAccJerk-mean()-Y",-0.00657516306713044
"3570",8,"sitting","tBodyAccJerk-mean()-Z",-0.0106808920069565
"3571",8,"sitting","tBodyAccJerk-std()-X",-0.985188753695652
"3572",8,"sitting","tBodyAccJerk-std()-Y",-0.980784606086957
"3573",8,"sitting","tBodyAccJerk-std()-Z",-0.985285807173913
"3574",8,"sitting","tBodyGyro-mean()-X",-0.0547396987173913
"3575",8,"sitting","tBodyGyro-mean()-Y",-0.0955089236521739
"3576",8,"sitting","tBodyGyro-mean()-Z",0.0716048809782609
"3577",8,"sitting","tBodyGyro-std()-X",-0.984524052826087
"3578",8,"sitting","tBodyGyro-std()-Y",-0.97150069673913
"3579",8,"sitting","tBodyGyro-std()-Z",-0.959623548478261
"3580",8,"sitting","tBodyGyroJerk-mean()-X",-0.0923150250434783
"3581",8,"sitting","tBodyGyroJerk-mean()-Y",-0.0402673770652174
"3582",8,"sitting","tBodyGyroJerk-mean()-Z",-0.0445732240217391
"3583",8,"sitting","tBodyGyroJerk-std()-X",-0.993264647391304
"3584",8,"sitting","tBodyGyroJerk-std()-Y",-0.98887627673913
"3585",8,"sitting","tBodyGyroJerk-std()-Z",-0.985241405434783
"3586",8,"sitting","tBodyAccMag-mean()",-0.952139704347826
"3587",8,"sitting","tBodyAccMag-std()",-0.929943615630435
"3588",8,"sitting","tGravityAccMag-mean()",-0.952139704347826
"3589",8,"sitting","tGravityAccMag-std()",-0.929943615630435
"3590",8,"sitting","tBodyAccJerkMag-mean()",-0.986061512173913
"3591",8,"sitting","tBodyAccJerkMag-std()",-0.980667377391304
"3592",8,"sitting","tBodyGyroMag-mean()",-0.93268224326087
"3593",8,"sitting","tBodyGyroMag-std()",-0.953001632173913
"3594",8,"sitting","tBodyGyroJerkMag-mean()",-0.991807428043478
"3595",8,"sitting","tBodyGyroJerkMag-std()",-0.986756670869565
"3596",8,"sitting","fBodyAcc-mean()-X",-0.981142909782609
"3597",8,"sitting","fBodyAcc-mean()-Y",-0.94421971826087
"3598",8,"sitting","fBodyAcc-mean()-Z",-0.959436275869565
"3599",8,"sitting","fBodyAcc-std()-X",-0.978256730652174
"3600",8,"sitting","fBodyAcc-std()-Y",-0.923829969347826
"3601",8,"sitting","fBodyAcc-std()-Z",-0.933889846521739
"3602",8,"sitting","fBodyAcc-meanFreq()-X",-0.164187373097826
"3603",8,"sitting","fBodyAcc-meanFreq()-Y",0.107278338519565
"3604",8,"sitting","fBodyAcc-meanFreq()-Z",0.060048457826087
"3605",8,"sitting","fBodyAccJerk-mean()-X",-0.984977270652174
"3606",8,"sitting","fBodyAccJerk-mean()-Y",-0.980221104565217
"3607",8,"sitting","fBodyAccJerk-mean()-Z",-0.982995311086956
"3608",8,"sitting","fBodyAccJerk-std()-X",-0.986913610652174
"3609",8,"sitting","fBodyAccJerk-std()-Y",-0.983038783478261
"3610",8,"sitting","fBodyAccJerk-std()-Z",-0.986185349347826
"3611",8,"sitting","fBodyAccJerk-meanFreq()-X",0.227828617
"3612",8,"sitting","fBodyAccJerk-meanFreq()-Y",0.0527157003152174
"3613",8,"sitting","fBodyAccJerk-meanFreq()-Z",0.00883768081521739
"3614",8,"sitting","fBodyGyro-mean()-X",-0.982200309782609
"3615",8,"sitting","fBodyGyro-mean()-Y",-0.97658989
"3616",8,"sitting","fBodyGyro-mean()-Z",-0.961798676956522
"3617",8,"sitting","fBodyGyro-std()-X",-0.985339301521739
"3618",8,"sitting","fBodyGyro-std()-Y",-0.96892443326087
"3619",8,"sitting","fBodyGyro-std()-Z",-0.962632253913044
"3620",8,"sitting","fBodyGyro-meanFreq()-X",0.116741556823913
"3621",8,"sitting","fBodyGyro-meanFreq()-Y",-0.261139449513043
"3622",8,"sitting","fBodyGyro-meanFreq()-Z",-0.0430176558469565
"3623",8,"sitting","fBodyAccMag-mean()",-0.947981783478261
"3624",8,"sitting","fBodyAccMag-std()",-0.93172124
"3625",8,"sitting","fBodyAccMag-meanFreq()",0.121543001092174
"3626",8,"sitting","fBodyBodyAccJerkMag-mean()",-0.980932292391304
"3627",8,"sitting","fBodyBodyAccJerkMag-std()",-0.97932021173913
